,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1672,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Les Trois Café,-33.43326787187986,-70.63102841377258,Snack Place
1673,Barrio Bellavista,-33.43225860595703,-70.63595581054688,El Mesón del Poeta,-33.43113019466144,-70.63519995522195,Restaurant
1674,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Dae Jang Kum,-33.432152076435365,-70.63993298114084,Korean Restaurant
1675,Barrio Bellavista,-33.43225860595703,-70.63595581054688,El Palacio De La Chorrillana.,-33.432003,-70.63575,Bar
1676,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Dominica Hostel,-33.430432380860836,-70.63672725378741,Hostel
1677,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Teatro Club de Impro Lospleimovil,-33.433455041636215,-70.63823591599206,Theater
1678,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Comida Al Paso Pikachu,-33.434484100029145,-70.63558334758541,Food Truck
1679,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Kunstmann Kneipe,-33.433712981823206,-70.6343789281709,Beer Bar
1680,Barrio Bellavista,-33.43225860595703,-70.63595581054688,SCD Bellavista,-33.43047783422421,-70.63872997444521,Concert Hall
1681,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Gimnasio Pio Nono,-33.43210457192997,-70.63604236184469,Gym
1682,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Bar Dos Gardenias,-33.43186962588088,-70.6337925999595,Bar
1683,Barrio Bellavista,-33.43225860595703,-70.63595581054688,El Clan,-33.42984973952926,-70.63855105344642,Nightclub
1684,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Tino's Bar,-33.433265176251176,-70.63586509504086,Bar
1685,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Kombi Hostel,-33.432634886446955,-70.63737325999898,Hostel
1686,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Club Greta,-33.433000833148284,-70.63868589141433,Nightclub
1687,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Arte en Movimiento,-33.43292626607163,-70.64020556792862,Gym / Fitness Center
1688,Barrio Bellavista,-33.43225860595703,-70.63595581054688,bar de rojelio,-33.43042732581785,-70.63823710567958,Bar
1689,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Teatro del Puente,-33.43593431447807,-70.63681391884977,Theater
1690,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Feria Artesanal Barrio Bellavista,-33.435383054150876,-70.63568011655371,Arts & Crafts Store
1691,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Mosaic café,-33.434224395904465,-70.63501406790701,Restaurant
1692,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Bar Punto G,-33.4325999600713,-70.64004461838094,Bar
1693,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Contramano,-33.429278124617184,-70.63817688645146,Gay Bar
1694,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Starbucks,-33.43447943513824,-70.63494199918352,Coffee Shop
1695,Barrio Bellavista,-33.43225860595703,-70.63595581054688,La Casa Del Sol,-33.432051205447245,-70.63793016700023,Comfort Food Restaurant
1696,Barrio Bellavista,-33.43225860595703,-70.63595581054688,fufu bakery,-33.431852,-70.63959,Bakery
1697,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Bar The Clinic Bellavista,-33.43235975932299,-70.63480837508114,Bar
1698,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Club Chocolate,-33.4322519160011,-70.6372875716591,Nightclub
1699,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Pantaleón,-33.43200945695929,-70.63848271188853,Peruvian Restaurant
1700,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Viva La Vida,-33.43237587117459,-70.63501038887864,Pub
1701,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Hostal Caracol,-33.431278825830965,-70.6397867374785,Bed & Breakfast
1702,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Jalapeño,-33.430607980928706,-70.63730271251247,Sandwich Place
1703,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Sportlife,-33.43209130930473,-70.6387149191683,Gym / Fitness Center
1704,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Los Miserables,-33.434807161474595,-70.63531579853121,Taco Place
1705,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Zabo,-33.43306852764903,-70.6335272215777,Sushi Restaurant
1706,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Centro Cultural San Ginés,-33.433409793932896,-70.6332884353085,Theater
1707,Barrio Bellavista,-33.43225860595703,-70.63595581054688,MangaCorta.cl,-33.43241518242558,-70.63972860599867,Clothing Store
1708,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Ex Femme,-33.43216028468945,-70.63984204687756,Nightclub
1709,Barrio Bellavista,-33.43225860595703,-70.63595581054688,santiago bar,-33.43010612717839,-70.63914613077151,Bar
1710,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Teclados Bellavista,-33.43304612140873,-70.63351100883997,Bar
1711,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Picantera Sandwicheria,-33.43307207247861,-70.63336431488504,Sandwich Place
1712,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Club Santiago Squash,-33.43085195500325,-70.63102860748256,Athletics & Sports
1713,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Teatro De La Palabra,-33.43134233380343,-70.633009882803,Theater
1714,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Zambo Sanguchería Peruana,-33.433004,-70.633325,Sandwich Place
1715,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Bella Vista Travel Suítes,-33.43050887483348,-70.63100543244585,Hotel
1716,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Hotel Boutique Tremo,-33.43458522414105,-70.63287045903415,Hotel
1717,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Chilean Rent a Car,-33.4343768664112,-70.63303848271794,Rental Car Location
1718,Barrio Bellavista,-33.43225860595703,-70.63595581054688,Nomades Hostel,-33.43323723439291,-70.63071604302209,Hotel
1719,Barrio La Palmilla,-33.388755798339844,-70.6707763671875,Restaurant Sing Hwa,-33.38956517836193,-70.67589606283606,Chinese Restaurant
1720,Barrio La Palmilla,-33.388755798339844,-70.6707763671875,Kiosko Tia Rosita,-33.390603717578195,-70.67516988267049,Dessert Shop
1721,Barrio La Palmilla,-33.388755798339844,-70.6707763671875,Distribuidora San Pedro,-33.392846,-70.671552,Liquor Store
1722,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Espacio Dulce Chile,-33.405647,-70.5574,Coffee Shop
1723,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Crudo y Sin Censura Las Condes,-33.40793810449052,-70.55663309402138,Restaurant
1724,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Socialipet,-33.40523940286372,-70.55834120064327,Pet Store
1725,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Triumph,-33.406177672738174,-70.55963420003899,Motorcycle Shop
1726,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Piscina Stadio Italiano,-33.40782958159891,-70.5609091595984,Pool
1727,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Pastelería Violeta,-33.4036621,-70.5561216,Bakery
1728,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Restaurante Piedras,-33.40733317146316,-70.551372786589,Restaurant
1729,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Tienda Portal Magic,-33.40796216402696,-70.55656699273432,Toy / Game Store
1730,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Rocoto,-33.40451673132927,-70.55726781725626,Peruvian Restaurant
1731,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Piscina Parque Privado,-33.40846,-70.559349,Pool
1732,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Tip y Tap,-33.406423334394894,-70.55974113856281,Sandwich Place
1733,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Mr Wong,-33.406788676892084,-70.56083671805231,Chinese Restaurant
1734,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Crocante,-33.41029060633089,-70.55232271361169,Bakery
1735,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Plaza Hernando de Magallanes / Apoquindo,-33.40812043324351,-70.55617411200694,Plaza
1736,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Maho sushi,-33.40843283395575,-70.55225241326926,Japanese Restaurant
1737,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Restaurante Las Palmeras,-33.40750839905403,-70.55164817846173,Molecular Gastronomy Restaurant
1738,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Tavelli,-33.405001660238455,-70.5574235387682,Café
1739,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Barbanegra,-33.40850536638312,-70.55133743109148,Cocktail Bar
1740,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Eco Sushi,-33.40684403724335,-70.560988026085,Sushi Restaurant
1741,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Panadería Cordillera,-33.40512231321066,-70.5578469735518,Bakery
1742,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,La Bolsa del Ski,-33.403163338404305,-70.55611848528392,Sporting Goods Shop
1743,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,La Fuente Chica,-33.40846390148492,-70.55084406517395,Sandwich Place
1744,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Natural Sushi,-33.406783822523515,-70.56099725798896,Sushi Restaurant
1745,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,La Picá del Sandwich,-33.406839718717684,-70.56093627220328,Sandwich Place
1746,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Salcobrand,-33.40856185985047,-70.55173103343992,Pharmacy
1747,Barrio Apoquindo,-33.40695571899414,-70.55583953857422,Nauticentro,-33.40985127186221,-70.55226802825928,Sporting Goods Shop
1748,Barrio San Diego,-33.456363677978516,-70.64968872070312,Vg! Burguer,-33.455889,-70.651211,Vegetarian / Vegan Restaurant
1749,Barrio San Diego,-33.456363677978516,-70.64968872070312,Catrón,-33.459018260293,-70.64927490427496,Men's Store
1750,Barrio San Diego,-33.456363677978516,-70.64968872070312,CaffeCan,-33.458485,-70.65194,Café
1751,Barrio San Diego,-33.456363677978516,-70.64968872070312,Teatro Caupolicán,-33.45624826230827,-70.6496829191748,General Entertainment
1752,Barrio San Diego,-33.456363677978516,-70.64968872070312,Pasteleria Lorena,-33.455173635432196,-70.6472102830317,Cupcake Shop
1753,Barrio San Diego,-33.456363677978516,-70.64968872070312,Tostaduria Mataquito,-33.45922918090518,-70.64644575119019,Food & Drink Shop
1754,Barrio San Diego,-33.456363677978516,-70.64968872070312,Sabor Oriental,-33.45527111394347,-70.64968197635127,Asian Restaurant
1755,Barrio San Diego,-33.456363677978516,-70.64968872070312,El Rey de la Milanesa,-33.460143030291206,-70.65155427572601,South American Restaurant
1756,Barrio San Diego,-33.456363677978516,-70.64968872070312,Calavera Bar,-33.458811869788654,-70.64530747121933,Bistro
1757,Barrio San Diego,-33.456363677978516,-70.64968872070312,Salas de ensayo dsm,-33.45518635475183,-70.64725012935284,Rock Club
1758,Barrio San Diego,-33.456363677978516,-70.64968872070312,Restaurant Palermo,-33.454799418490296,-70.64998429465751,Diner
1759,Barrio San Diego,-33.456363677978516,-70.64968872070312,Comercio Atlético,-33.46013765521524,-70.64900527330376,Dive Bar
1760,Barrio San Diego,-33.456363677978516,-70.64968872070312,Feria Coquimbo,-33.4564831949394,-70.64704431632805,Flea Market
1761,Barrio San Diego,-33.456363677978516,-70.64968872070312,Las Delicias 10 de Julio,-33.45389,-70.64928,Automotive Shop
1762,Barrio San Diego,-33.456363677978516,-70.64968872070312,Puerto Nuevo,-33.46000093875866,-70.65266117577086,Restaurant
1763,Barrio San Diego,-33.456363677978516,-70.64968872070312,Mister Tutto,-33.459256033408316,-70.64632773399353,Fried Chicken Joint
1764,Barrio París,-33.444637298583984,-70.64822387695312,Tip Top,-33.443664107469374,-70.65006403946036,Dessert Shop
1765,Barrio París,-33.444637298583984,-70.64822387695312,Starbucks,-33.44540025030343,-70.64925974001991,Coffee Shop
1766,Barrio París,-33.444637298583984,-70.64822387695312,Churro Mania,-33.442647805410694,-70.64775019508623,Snack Place
1767,Barrio París,-33.444637298583984,-70.64822387695312,Da Dino,-33.442809592401204,-70.64672733801112,Pizza Place
1768,Barrio París,-33.444637298583984,-70.64822387695312,Guaio-io Marketplace,-33.44704349089815,-70.64875673447952,Food & Drink Shop
1769,Barrio París,-33.444637298583984,-70.64822387695312,Club  de la Republica,-33.4437646184131,-70.64509188832504,Indie Theater
1770,Barrio París,-33.444637298583984,-70.64822387695312,Hotel Novapark,-33.44427790149354,-70.64655399827397,Hotel
1771,Barrio París,-33.444637298583984,-70.64822387695312,Biblioteca Nacional de Chile,-33.442454967126295,-70.64576637069796,Library
1772,Barrio París,-33.444637298583984,-70.64822387695312,La Fête Chocolat,-33.44260551253559,-70.65128562386026,Candy Store
1773,Barrio París,-33.444637298583984,-70.64822387695312,Editorial y Librería Universitaria,-33.44410030561491,-70.6509334140821,Bookstore
1774,Barrio París,-33.444637298583984,-70.64822387695312,Vegas Hotel,-33.444461370291265,-70.64842424298716,Hotel Bar
1775,Barrio París,-33.444637298583984,-70.64822387695312,Sociedad Biblica Chilena,-33.4444030326973,-70.6493555939037,Bookstore
1776,Barrio París,-33.444637298583984,-70.64822387695312,Crossfit Yagan,-33.4450301335509,-70.64706755167201,Gym
1777,Barrio París,-33.444637298583984,-70.64822387695312,Papelaria,-33.44263181553141,-70.65102107974617,Bookstore
1778,Barrio París,-33.444637298583984,-70.64822387695312,Apart Hotel Serrano,-33.44490510469698,-70.6489932599139,Hotel
1779,Barrio París,-33.444637298583984,-70.64822387695312,La Serrana,-33.446721731085624,-70.6489728127023,Pizza Place
1780,Barrio París,-33.444637298583984,-70.64822387695312,Sandwichería Vivi,-33.44271086146007,-70.64907308959368,Sandwich Place
1781,Barrio París,-33.444637298583984,-70.64822387695312,El Naturista,-33.44182125675716,-70.64851879031852,Vegetarian / Vegan Restaurant
1782,Barrio París,-33.444637298583984,-70.64822387695312,Galletas Tip Top,-33.443517170078,-70.6496257785749,Bakery
